Mission,Mission Size,Radar Mode,Shot Range,Aspect Angle,Quadrant Elevation,Radar-to-Weapon Range,Bore Angle,Munition,Fire Rate,Detection
41,12,90 degree Short range,2931.6261929275447,37.69792994482699,1064.259228403469,15388.387644538529,983.9546778964977,Artillery,Single Fire,1
42,6,90 degree Short range,2117.5601205658995,44.65729179939954,725.7715526186419,9845.588016160136,154.63151293670242,Mortar,Single Fire,0
42,6,90 degree Short range,2117.5601205658995,44.65729179939954,725.7715526186419,9845.588016160136,154.63151293670242,Mortar,Single Fire,1
42,6,90 degree Short range,2117.5601205658995,44.65729179939954,725.7715526186419,9845.588016160136,154.63151293670242,Mortar,Single Fire,1
42,6,90 degree Short range,2117.5601205658995,44.65729179939954,725.7715526186419,9845.588016160136,154.63151293670242,Mortar,Single Fire,1
42,6,90 degree Short range,2117.5601205658995,44.65729179939954,725.7715526186419,9845.588016160136,154.63151293670242,Mortar,Single Fire,1
42,6,90 degree Short range,2117.5601205658995,44.65729179939954,725.7715526186419,9845.588016160136,154.63151293670242,Mortar,Single Fire,0
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,1
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,1
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,1
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,1
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,1
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,1
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,1
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,1
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,1
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,0
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,1
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,0
43,13,90 degree Short range,2743.1584769964247,135.72309269115547,1018.6800137914446,17768.104428119466,903.2905593637224,Artillery,Volley Fire,1
44,7,360 degree Normal,4545.818161070341,37.34866976104554,1263.9490076378188,25605.393916947873,3227.343976188192,Artillery,Single Fire,1
44,7,360 degree Normal,4545.818161070341,37.34866976104554,1263.9490076378188,25605.393916947873,3227.343976188192,Artillery,Single Fire,0
44,7,360 degree Normal,4545.818161070341,37.34866976104554,1263.9490076378188,25605.393916947873,3227.343976188192,Artillery,Single Fire,1
44,7,360 degree Normal,4545.818161070341,37.34866976104554,1263.9490076378188,25605.393916947873,3227.343976188192,Artillery,Single Fire,1
44,7,360 degree Normal,4545.818161070341,37.34866976104554,1263.9490076378188,25605.393916947873,3227.343976188192,Artillery,Single Fire,1
44,7,360 degree Normal,4545.818161070341,37.34866976104554,1263.9490076378188,25605.393916947873,3227.343976188192,Artillery,Single Fire,1
44,7,360 degree Normal,4545.818161070341,37.34866976104554,1263.9490076378188,25605.393916947873,3227.343976188192,Artillery,Single Fire,1
45,5,90 degree Normal,1887.8122006388223,61.250722382061014,1260.1346889750143,10683.68207789537,881.8741036816693,Mortar,Single Fire,1
45,5,90 degree Normal,1887.8122006388223,61.250722382061014,1260.1346889750143,10683.68207789537,881.8741036816693,Mortar,Single Fire,1
45,5,90 degree Normal,1887.8122006388223,61.250722382061014,1260.1346889750143,10683.68207789537,881.8741036816693,Mortar,Single Fire,1
45,5,90 degree Normal,1887.8122006388223,61.250722382061014,1260.1346889750143,10683.68207789537,881.8741036816693,Mortar,Single Fire,1
45,5,90 degree Normal,1887.8122006388223,61.250722382061014,1260.1346889750143,10683.68207789537,881.8741036816693,Mortar,Single Fire,1
46,8,360 degree Normal,10262.407233318012,36.63720369515403,966.3006364496417,17764.331391731313,364.14197399889207,Artillery,Volley Fire,1
46,8,360 degree Normal,10262.407233318012,36.63720369515403,966.3006364496417,17764.331391731313,364.14197399889207,Artillery,Volley Fire,1
46,8,360 degree Normal,10262.407233318012,36.63720369515403,966.3006364496417,17764.331391731313,364.14197399889207,Artillery,Volley Fire,1
46,8,360 degree Normal,10262.407233318012,36.63720369515403,966.3006364496417,17764.331391731313,364.14197399889207,Artillery,Volley Fire,1
46,8,360 degree Normal,10262.407233318012,36.63720369515403,966.3006364496417,17764.331391731313,364.14197399889207,Artillery,Volley Fire,0
46,8,360 degree Normal,10262.407233318012,36.63720369515403,966.3006364496417,17764.331391731313,364.14197399889207,Artillery,Volley Fire,1
46,8,360 degree Normal,10262.407233318012,36.63720369515403,966.3006364496417,17764.331391731313,364.14197399889207,Artillery,Volley Fire,1
46,8,360 degree Normal,10262.407233318012,36.63720369515403,966.3006364496417,17764.331391731313,364.14197399889207,Artillery,Volley Fire,1
47,8,360 degree Normal,5642.010836167769,15.83488677497668,942.3224651079612,27466.550676247283,1720.110166868578,Artillery,Volley Fire,1
47,8,360 degree Normal,5642.010836167769,15.83488677497668,942.3224651079612,27466.550676247283,1720.110166868578,Artillery,Volley Fire,1
47,8,360 degree Normal,5642.010836167769,15.83488677497668,942.3224651079612,27466.550676247283,1720.110166868578,Artillery,Volley Fire,0
47,8,360 degree Normal,5642.010836167769,15.83488677497668,942.3224651079612,27466.550676247283,1720.110166868578,Artillery,Volley Fire,1
47,8,360 degree Normal,5642.010836167769,15.83488677497668,942.3224651079612,27466.550676247283,1720.110166868578,Artillery,Volley Fire,0
47,8,360 degree Normal,5642.010836167769,15.83488677497668,942.3224651079612,27466.550676247283,1720.110166868578,Artillery,Volley Fire,0
47,8,360 degree Normal,5642.010836167769,15.83488677497668,942.3224651079612,27466.550676247283,1720.110166868578,Artillery,Volley Fire,1
47,8,360 degree Normal,5642.010836167769,15.83488677497668,942.3224651079612,27466.550676247283,1720.110166868578,Artillery,Volley Fire,1
48,12,90 degree Short range,9690.995132337997,47.987155103507014,1036.5525681612444,19763.989616990446,200.56837676532598,Rocket,Single Fire,1
48,12,90 degree Short range,9690.995132337997,47.987155103507014,1036.5525681612444,19763.989616990446,200.56837676532598,Rocket,Single Fire,1
48,12,90 degree Short range,9690.995132337997,47.987155103507014,1036.5525681612444,19763.989616990446,200.56837676532598,Rocket,Single Fire,1
48,12,90 degree Short range,9690.995132337997,47.987155103507014,1036.5525681612444,19763.989616990446,200.56837676532598,Rocket,Single Fire,1
48,12,90 degree Short range,9690.995132337997,47.987155103507014,1036.5525681612444,19763.989616990446,200.56837676532598,Rocket,Single Fire,0
48,12,90 degree Short range,9690.995132337997,47.987155103507014,1036.5525681612444,19763.989616990446,200.56837676532598,Rocket,Single Fire,0
48,12,90 degree Short range,9690.995132337997,47.987155103507014,1036.5525681612444,19763.989616990446,200.56837676532598,Rocket,Single Fire,0
48,12,90 degree Short range,9690.995132337997,47.987155103507014,1036.5525681612444,19763.989616990446,200.56837676532598,Rocket,Single Fire,1
48,12,90 degree Short range,9690.995132337997,47.987155103507014,1036.5525681612444,19763.989616990446,200.56837676532598,Rocket,Single Fire,0
48,12,90 degree Short range,9690.995132337997,47.987155103507014,1036.5525681612444,19763.989616990446,200.56837676532598,Rocket,Single Fire,1
48,12,90 degree Short range,9690.995132337997,47.987155103507014,1036.5525681612444,19763.989616990446,200.56837676532598,Rocket,Single Fire,1
48,12,90 degree Short range,9690.995132337997,47.987155103507014,1036.5525681612444,19763.989616990446,200.56837676532598,Rocket,Single Fire,1
49,6,360 degree Normal,6004.287544876024,6.969715066539387,1114.8953787174714,16750.47535225703,1456.9441087481184,Artillery,Single Fire,1
49,6,360 degree Normal,6004.287544876024,6.969715066539387,1114.8953787174714,16750.47535225703,1456.9441087481184,Artillery,Single Fire,1
49,6,360 degree Normal,6004.287544876024,6.969715066539387,1114.8953787174714,16750.47535225703,1456.9441087481184,Artillery,Single Fire,1
49,6,360 degree Normal,6004.287544876024,6.969715066539387,1114.8953787174714,16750.47535225703,1456.9441087481184,Artillery,Single Fire,0
49,6,360 degree Normal,6004.287544876024,6.969715066539387,1114.8953787174714,16750.47535225703,1456.9441087481184,Artillery,Single Fire,1
49,6,360 degree Normal,6004.287544876024,6.969715066539387,1114.8953787174714,16750.47535225703,1456.9441087481184,Artillery,Single Fire,1
50,8,90 degree Short range,2228.515357009692,39.047153329336474,847.1148830117991,24250.48242986308,1288.4667323542035,Rocket,Single Fire,1
50,8,90 degree Short range,2228.515357009692,39.047153329336474,847.1148830117991,24250.48242986308,1288.4667323542035,Rocket,Single Fire,0
50,8,90 degree Short range,2228.515357009692,39.047153329336474,847.1148830117991,24250.48242986308,1288.4667323542035,Rocket,Single Fire,1
50,8,90 degree Short range,2228.515357009692,39.047153329336474,847.1148830117991,24250.48242986308,1288.4667323542035,Rocket,Single Fire,1
50,8,90 degree Short range,2228.515357009692,39.047153329336474,847.1148830117991,24250.48242986308,1288.4667323542035,Rocket,Single Fire,1
50,8,90 degree Short range,2228.515357009692,39.047153329336474,847.1148830117991,24250.48242986308,1288.4667323542035,Rocket,Single Fire,0
50,8,90 degree Short range,2228.515357009692,39.047153329336474,847.1148830117991,24250.48242986308,1288.4667323542035,Rocket,Single Fire,1
50,8,90 degree Short range,2228.515357009692,39.047153329336474,847.1148830117991,24250.48242986308,1288.4667323542035,Rocket,Single Fire,1
51,10,360 degree Normal,2460.4514772329912,21.394905986675614,1314.4903294670833,23477.46078856858,158.98625035020274,Artillery,Single Fire,1
51,10,360 degree Normal,2460.4514772329912,21.394905986675614,1314.4903294670833,23477.46078856858,158.98625035020274,Artillery,Single Fire,1
51,10,360 degree Normal,2460.4514772329912,21.394905986675614,1314.4903294670833,23477.46078856858,158.98625035020274,Artillery,Single Fire,1
51,10,360 degree Normal,2460.4514772329912,21.394905986675614,1314.4903294670833,23477.46078856858,158.98625035020274,Artillery,Single Fire,1
51,10,360 degree Normal,2460.4514772329912,21.394905986675614,1314.4903294670833,23477.46078856858,158.98625035020274,Artillery,Single Fire,0
51,10,360 degree Normal,2460.4514772329912,21.394905986675614,1314.4903294670833,23477.46078856858,158.98625035020274,Artillery,Single Fire,1
51,10,360 degree Normal,2460.4514772329912,21.394905986675614,1314.4903294670833,23477.46078856858,158.98625035020274,Artillery,Single Fire,1
51,10,360 degree Normal,2460.4514772329912,21.394905986675614,1314.4903294670833,23477.46078856858,158.98625035020274,Artillery,Single Fire,1
51,10,360 degree Normal,2460.4514772329912,21.394905986675614,1314.4903294670833,23477.46078856858,158.98625035020274,Artillery,Single Fire,1
51,10,360 degree Normal,2460.4514772329912,21.394905986675614,1314.4903294670833,23477.46078856858,158.98625035020274,Artillery,Single Fire,1
52,7,360 degree Normal,1742.6908415920484,15.09224399181468,1102.1503722621642,22100.45782353213,17.493308717326258,Artillery,Single Fire,1
52,7,360 degree Normal,1742.6908415920484,15.09224399181468,1102.1503722621642,22100.45782353213,17.493308717326258,Artillery,Single Fire,1
52,7,360 degree Normal,1742.6908415920484,15.09224399181468,1102.1503722621642,22100.45782353213,17.493308717326258,Artillery,Single Fire,1
52,7,360 degree Normal,1742.6908415920484,15.09224399181468,1102.1503722621642,22100.45782353213,17.493308717326258,Artillery,Single Fire,1
52,7,360 degree Normal,1742.6908415920484,15.09224399181468,1102.1503722621642,22100.45782353213,17.493308717326258,Artillery,Single Fire,1
52,7,360 degree Normal,1742.6908415920484,15.09224399181468,1102.1503722621642,22100.45782353213,17.493308717326258,Artillery,Single Fire,0
52,7,360 degree Normal,1742.6908415920484,15.09224399181468,1102.1503722621642,22100.45782353213,17.493308717326258,Artillery,Single Fire,0
53,9,90 degree Short range,2213.8893407296955,97.31424074770378,1001.4571357782391,16185.688383182094,1478.3785701051165,Mortar,Volley Fire,1
53,9,90 degree Short range,2213.8893407296955,97.31424074770378,1001.4571357782391,16185.688383182094,1478.3785701051165,Mortar,Volley Fire,0
53,9,90 degree Short range,2213.8893407296955,97.31424074770378,1001.4571357782391,16185.688383182094,1478.3785701051165,Mortar,Volley Fire,1
53,9,90 degree Short range,2213.8893407296955,97.31424074770378,1001.4571357782391,16185.688383182094,1478.3785701051165,Mortar,Volley Fire,1
53,9,90 degree Short range,2213.8893407296955,97.31424074770378,1001.4571357782391,16185.688383182094,1478.3785701051165,Mortar,Volley Fire,1
53,9,90 degree Short range,2213.8893407296955,97.31424074770378,1001.4571357782391,16185.688383182094,1478.3785701051165,Mortar,Volley Fire,1
53,9,90 degree Short range,2213.8893407296955,97.31424074770378,1001.4571357782391,16185.688383182094,1478.3785701051165,Mortar,Volley Fire,1
53,9,90 degree Short range,2213.8893407296955,97.31424074770378,1001.4571357782391,16185.688383182094,1478.3785701051165,Mortar,Volley Fire,1
53,9,90 degree Short range,2213.8893407296955,97.31424074770378,1001.4571357782391,16185.688383182094,1478.3785701051165,Mortar,Volley Fire,0
54,8,90 degree Normal,2340.9075050907477,12.180073303742954,1019.6000612329437,18991.535801820603,1543.5781147241003,Mortar,Single Fire,1
54,8,90 degree Normal,2340.9075050907477,12.180073303742954,1019.6000612329437,18991.535801820603,1543.5781147241003,Mortar,Single Fire,1
54,8,90 degree Normal,2340.9075050907477,12.180073303742954,1019.6000612329437,18991.535801820603,1543.5781147241003,Mortar,Single Fire,1
54,8,90 degree Normal,2340.9075050907477,12.180073303742954,1019.6000612329437,18991.535801820603,1543.5781147241003,Mortar,Single Fire,1
54,8,90 degree Normal,2340.9075050907477,12.180073303742954,1019.6000612329437,18991.535801820603,1543.5781147241003,Mortar,Single Fire,1
54,8,90 degree Normal,2340.9075050907477,12.180073303742954,1019.6000612329437,18991.535801820603,1543.5781147241003,Mortar,Single Fire,1
54,8,90 degree Normal,2340.9075050907477,12.180073303742954,1019.6000612329437,18991.535801820603,1543.5781147241003,Mortar,Single Fire,1
54,8,90 degree Normal,2340.9075050907477,12.180073303742954,1019.6000612329437,18991.535801820603,1543.5781147241003,Mortar,Single Fire,1
55,6,90 degree Short range,3739.069323953487,21.81043905883124,970.401724141272,10315.236251818205,1194.4433201460747,Rocket,Single Fire,1
55,6,90 degree Short range,3739.069323953487,21.81043905883124,970.401724141272,10315.236251818205,1194.4433201460747,Rocket,Single Fire,1
55,6,90 degree Short range,3739.069323953487,21.81043905883124,970.401724141272,10315.236251818205,1194.4433201460747,Rocket,Single Fire,1
55,6,90 degree Short range,3739.069323953487,21.81043905883124,970.401724141272,10315.236251818205,1194.4433201460747,Rocket,Single Fire,1
55,6,90 degree Short range,3739.069323953487,21.81043905883124,970.401724141272,10315.236251818205,1194.4433201460747,Rocket,Single Fire,0
55,6,90 degree Short range,3739.069323953487,21.81043905883124,970.401724141272,10315.236251818205,1194.4433201460747,Rocket,Single Fire,1
56,10,360 degree Normal,1121.7949852203778,28.888862781862553,885.7810294262599,17184.752483408112,890.0397992020181,Rocket,Single Fire,1
56,10,360 degree Normal,1121.7949852203778,28.888862781862553,885.7810294262599,17184.752483408112,890.0397992020181,Rocket,Single Fire,1
56,10,360 degree Normal,1121.7949852203778,28.888862781862553,885.7810294262599,17184.752483408112,890.0397992020181,Rocket,Single Fire,1
56,10,360 degree Normal,1121.7949852203778,28.888862781862553,885.7810294262599,17184.752483408112,890.0397992020181,Rocket,Single Fire,1
56,10,360 degree Normal,1121.7949852203778,28.888862781862553,885.7810294262599,17184.752483408112,890.0397992020181,Rocket,Single Fire,1
56,10,360 degree Normal,1121.7949852203778,28.888862781862553,885.7810294262599,17184.752483408112,890.0397992020181,Rocket,Single Fire,0
56,10,360 degree Normal,1121.7949852203778,28.888862781862553,885.7810294262599,17184.752483408112,890.0397992020181,Rocket,Single Fire,0
56,10,360 degree Normal,1121.7949852203778,28.888862781862553,885.7810294262599,17184.752483408112,890.0397992020181,Rocket,Single Fire,1
56,10,360 degree Normal,1121.7949852203778,28.888862781862553,885.7810294262599,17184.752483408112,890.0397992020181,Rocket,Single Fire,1
56,10,360 degree Normal,1121.7949852203778,28.888862781862553,885.7810294262599,17184.752483408112,890.0397992020181,Rocket,Single Fire,1
57,6,90 degree Short range,2395.0199589583217,33.208087515840454,1206.0732665372186,21105.509403841366,161.313598971401,Rocket,Single Fire,1
57,6,90 degree Short range,2395.0199589583217,33.208087515840454,1206.0732665372186,21105.509403841366,161.313598971401,Rocket,Single Fire,1
57,6,90 degree Short range,2395.0199589583217,33.208087515840454,1206.0732665372186,21105.509403841366,161.313598971401,Rocket,Single Fire,0
57,6,90 degree Short range,2395.0199589583217,33.208087515840454,1206.0732665372186,21105.509403841366,161.313598971401,Rocket,Single Fire,1
57,6,90 degree Short range,2395.0199589583217,33.208087515840454,1206.0732665372186,21105.509403841366,161.313598971401,Rocket,Single Fire,1
57,6,90 degree Short range,2395.0199589583217,33.208087515840454,1206.0732665372186,21105.509403841366,161.313598971401,Rocket,Single Fire,1
58,11,90 degree Normal,4082.936194461007,41.22144068162054,1153.762800073724,11772.312439984675,1352.4215068035999,Rocket,Single Fire,0
58,11,90 degree Normal,4082.936194461007,41.22144068162054,1153.762800073724,11772.312439984675,1352.4215068035999,Rocket,Single Fire,1
58,11,90 degree Normal,4082.936194461007,41.22144068162054,1153.762800073724,11772.312439984675,1352.4215068035999,Rocket,Single Fire,1
58,11,90 degree Normal,4082.936194461007,41.22144068162054,1153.762800073724,11772.312439984675,1352.4215068035999,Rocket,Single Fire,1
58,11,90 degree Normal,4082.936194461007,41.22144068162054,1153.762800073724,11772.312439984675,1352.4215068035999,Rocket,Single Fire,1
58,11,90 degree Normal,4082.936194461007,41.22144068162054,1153.762800073724,11772.312439984675,1352.4215068035999,Rocket,Single Fire,1
58,11,90 degree Normal,4082.936194461007,41.22144068162054,1153.762800073724,11772.312439984675,1352.4215068035999,Rocket,Single Fire,1
58,11,90 degree Normal,4082.936194461007,41.22144068162054,1153.762800073724,11772.312439984675,1352.4215068035999,Rocket,Single Fire,0
58,11,90 degree Normal,4082.936194461007,41.22144068162054,1153.762800073724,11772.312439984675,1352.4215068035999,Rocket,Single Fire,1
58,11,90 degree Normal,4082.936194461007,41.22144068162054,1153.762800073724,11772.312439984675,1352.4215068035999,Rocket,Single Fire,1
58,11,90 degree Normal,4082.936194461007,41.22144068162054,1153.762800073724,11772.312439984675,1352.4215068035999,Rocket,Single Fire,1
59,10,90 degree Short range,1444.1087267139274,15.414483328717441,1223.8122806147692,20863.832975923404,1189.2271357339437,Rocket,Single Fire,1
59,10,90 degree Short range,1444.1087267139274,15.414483328717441,1223.8122806147692,20863.832975923404,1189.2271357339437,Rocket,Single Fire,1
59,10,90 degree Short range,1444.1087267139274,15.414483328717441,1223.8122806147692,20863.832975923404,1189.2271357339437,Rocket,Single Fire,0
59,10,90 degree Short range,1444.1087267139274,15.414483328717441,1223.8122806147692,20863.832975923404,1189.2271357339437,Rocket,Single Fire,1
59,10,90 degree Short range,1444.1087267139274,15.414483328717441,1223.8122806147692,20863.832975923404,1189.2271357339437,Rocket,Single Fire,1
59,10,90 degree Short range,1444.1087267139274,15.414483328717441,1223.8122806147692,20863.832975923404,1189.2271357339437,Rocket,Single Fire,1
59,10,90 degree Short range,1444.1087267139274,15.414483328717441,1223.8122806147692,20863.832975923404,1189.2271357339437,Rocket,Single Fire,1
59,10,90 degree Short range,1444.1087267139274,15.414483328717441,1223.8122806147692,20863.832975923404,1189.2271357339437,Rocket,Single Fire,0
59,10,90 degree Short range,1444.1087267139274,15.414483328717441,1223.8122806147692,20863.832975923404,1189.2271357339437,Rocket,Single Fire,1
59,10,90 degree Short range,1444.1087267139274,15.414483328717441,1223.8122806147692,20863.832975923404,1189.2271357339437,Rocket,Single Fire,1
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,0
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,1
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,1
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,1
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,1
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,1
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,1
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,0
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,1
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,1
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,1
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,1
60,13,90 degree Short range,4405.22715326687,20.891790012365234,1299.3825265698208,21899.780599169695,1227.2411084250132,Mortar,Single Fire,1
61,5,90 degree Normal,3683.371248157021,21.661805378721024,691.8405747888482,20123.97079818539,687.7901418863295,Mortar,Single Fire,1
61,5,90 degree Normal,3683.371248157021,21.661805378721024,691.8405747888482,20123.97079818539,687.7901418863295,Mortar,Single Fire,0
61,5,90 degree Normal,3683.371248157021,21.661805378721024,691.8405747888482,20123.97079818539,687.7901418863295,Mortar,Single Fire,1
61,5,90 degree Normal,3683.371248157021,21.661805378721024,691.8405747888482,20123.97079818539,687.7901418863295,Mortar,Single Fire,1
61,5,90 degree Normal,3683.371248157021,21.661805378721024,691.8405747888482,20123.97079818539,687.7901418863295,Mortar,Single Fire,1
62,7,90 degree Short range,1803.200481064718,129.98721841561996,1073.0119556389518,13567.800298065924,956.4181149520075,Mortar,Volley Fire,1
62,7,90 degree Short range,1803.200481064718,129.98721841561996,1073.0119556389518,13567.800298065924,956.4181149520075,Mortar,Volley Fire,1
62,7,90 degree Short range,1803.200481064718,129.98721841561996,1073.0119556389518,13567.800298065924,956.4181149520075,Mortar,Volley Fire,1
62,7,90 degree Short range,1803.200481064718,129.98721841561996,1073.0119556389518,13567.800298065924,956.4181149520075,Mortar,Volley Fire,1
62,7,90 degree Short range,1803.200481064718,129.98721841561996,1073.0119556389518,13567.800298065924,956.4181149520075,Mortar,Volley Fire,0
62,7,90 degree Short range,1803.200481064718,129.98721841561996,1073.0119556389518,13567.800298065924,956.4181149520075,Mortar,Volley Fire,0
62,7,90 degree Short range,1803.200481064718,129.98721841561996,1073.0119556389518,13567.800298065924,956.4181149520075,Mortar,Volley Fire,0
63,6,360 degree Normal,1511.5518239081055,35.481958133825046,743.7978022064724,19450.9532037473,1739.0008234155703,Mortar,Volley Fire,1
63,6,360 degree Normal,1511.5518239081055,35.481958133825046,743.7978022064724,19450.9532037473,1739.0008234155703,Mortar,Volley Fire,1
63,6,360 degree Normal,1511.5518239081055,35.481958133825046,743.7978022064724,19450.9532037473,1739.0008234155703,Mortar,Volley Fire,1
63,6,360 degree Normal,1511.5518239081055,35.481958133825046,743.7978022064724,19450.9532037473,1739.0008234155703,Mortar,Volley Fire,1
63,6,360 degree Normal,1511.5518239081055,35.481958133825046,743.7978022064724,19450.9532037473,1739.0008234155703,Mortar,Volley Fire,1
63,6,360 degree Normal,1511.5518239081055,35.481958133825046,743.7978022064724,19450.9532037473,1739.0008234155703,Mortar,Volley Fire,1
64,10,90 degree Normal,1554.1083935538838,81.43127897373174,652.8515184308085,10464.974065952345,1723.5574895919779,Mortar,Single Fire,1
64,10,90 degree Normal,1554.1083935538838,81.43127897373174,652.8515184308085,10464.974065952345,1723.5574895919779,Mortar,Single Fire,1
64,10,90 degree Normal,1554.1083935538838,81.43127897373174,652.8515184308085,10464.974065952345,1723.5574895919779,Mortar,Single Fire,1
64,10,90 degree Normal,1554.1083935538838,81.43127897373174,652.8515184308085,10464.974065952345,1723.5574895919779,Mortar,Single Fire,1
64,10,90 degree Normal,1554.1083935538838,81.43127897373174,652.8515184308085,10464.974065952345,1723.5574895919779,Mortar,Single Fire,0
64,10,90 degree Normal,1554.1083935538838,81.43127897373174,652.8515184308085,10464.974065952345,1723.5574895919779,Mortar,Single Fire,1
64,10,90 degree Normal,1554.1083935538838,81.43127897373174,652.8515184308085,10464.974065952345,1723.5574895919779,Mortar,Single Fire,0
64,10,90 degree Normal,1554.1083935538838,81.43127897373174,652.8515184308085,10464.974065952345,1723.5574895919779,Mortar,Single Fire,1
64,10,90 degree Normal,1554.1083935538838,81.43127897373174,652.8515184308085,10464.974065952345,1723.5574895919779,Mortar,Single Fire,1
64,10,90 degree Normal,1554.1083935538838,81.43127897373174,652.8515184308085,10464.974065952345,1723.5574895919779,Mortar,Single Fire,1
65,6,90 degree Short range,5606.493924996616,45.853407063739525,1107.5963830687763,25561.2500627269,3.1559000351612103,Rocket,Single Fire,1
65,6,90 degree Short range,5606.493924996616,45.853407063739525,1107.5963830687763,25561.2500627269,3.1559000351612103,Rocket,Single Fire,1
65,6,90 degree Short range,5606.493924996616,45.853407063739525,1107.5963830687763,25561.2500627269,3.1559000351612103,Rocket,Single Fire,1
65,6,90 degree Short range,5606.493924996616,45.853407063739525,1107.5963830687763,25561.2500627269,3.1559000351612103,Rocket,Single Fire,1
65,6,90 degree Short range,5606.493924996616,45.853407063739525,1107.5963830687763,25561.2500627269,3.1559000351612103,Rocket,Single Fire,1
65,6,90 degree Short range,5606.493924996616,45.853407063739525,1107.5963830687763,25561.2500627269,3.1559000351612103,Rocket,Single Fire,0
66,6,90 degree Short range,2747.227308055677,39.12434555337427,1165.0174311393523,26766.59409284933,109.26837377233075,Mortar,Single Fire,1
66,6,90 degree Short range,2747.227308055677,39.12434555337427,1165.0174311393523,26766.59409284933,109.26837377233075,Mortar,Single Fire,1
66,6,90 degree Short range,2747.227308055677,39.12434555337427,1165.0174311393523,26766.59409284933,109.26837377233075,Mortar,Single Fire,1
66,6,90 degree Short range,2747.227308055677,39.12434555337427,1165.0174311393523,26766.59409284933,109.26837377233075,Mortar,Single Fire,1
66,6,90 degree Short range,2747.227308055677,39.12434555337427,1165.0174311393523,26766.59409284933,109.26837377233075,Mortar,Single Fire,0
66,6,90 degree Short range,2747.227308055677,39.12434555337427,1165.0174311393523,26766.59409284933,109.26837377233075,Mortar,Single Fire,0
67,8,90 degree Short range,2064.801559721318,8.010559726192621,980.156938574972,22879.788933879794,22.995003868320648,Mortar,Single Fire,0
67,8,90 degree Short range,2064.801559721318,8.010559726192621,980.156938574972,22879.788933879794,22.995003868320648,Mortar,Single Fire,1
67,8,90 degree Short range,2064.801559721318,8.010559726192621,980.156938574972,22879.788933879794,22.995003868320648,Mortar,Single Fire,1
67,8,90 degree Short range,2064.801559721318,8.010559726192621,980.156938574972,22879.788933879794,22.995003868320648,Mortar,Single Fire,1
